10.0341	Seq: 0	ACK: 1	time: 10017	echo: 10000 
10.2371	Seq: 1	ACK: 187501	time: 10220	echo: 10167 
10.2382	Seq: 1	ACK: 190501	time: 10221	echo: 10168 
10.2392	Seq: 1	ACK: 193501	time: 10222	echo: 10168 
10.2408	Seq: 1	ACK: 195001	time: 10223	echo: 10169 -> SACK List: 198001 to 199501; 
10.2413	Seq: 1	ACK: 195001	time: 10224	echo: 10169 -> SACK List: 198001 to 201001; 
10.2461	Seq: 1	ACK: 195001	time: 10229	echo: 10169 -> SACK List: 204001 to 205501; 198001 to 201001; 
10.2466	Seq: 1	ACK: 195001	time: 10229	echo: 10169 -> SACK List: 204001 to 207001; 198001 to 201001; 
10.2471	Seq: 1	ACK: 195001	time: 10230	echo: 10169 -> SACK List: 210001 to 211501; 204001 to 207001; 198001 to 201001; 
10.2476	Seq: 1	ACK: 195001	time: 10230	echo: 10169 -> SACK List: 210001 to 213001; 204001 to 207001; 198001 to 201001; 
10.2482	Seq: 1	ACK: 195001	time: 10231	echo: 10169 -> SACK List: 216001 to 217501; 210001 to 213001; 204001 to 207001; 
10.2487	Seq: 1	ACK: 195001	time: 10231	echo: 10169 -> SACK List: 216001 to 219001; 210001 to 213001; 204001 to 207001; 
10.2492	Seq: 1	ACK: 195001	time: 10232	echo: 10169 -> SACK List: 222001 to 223501; 216001 to 219001; 210001 to 213001; 
10.2497	Seq: 1	ACK: 195001	time: 10232	echo: 10169 -> SACK List: 222001 to 225001; 216001 to 219001; 210001 to 213001; 
10.2545	Seq: 1	ACK: 195001	time: 10237	echo: 10169 -> SACK List: 228001 to 229501; 222001 to 225001; 216001 to 219001; 
10.255	Seq: 1	ACK: 195001	time: 10237	echo: 10169 -> SACK List: 228001 to 231001; 222001 to 225001; 216001 to 219001; 
10.2555	Seq: 1	ACK: 195001	time: 10238	echo: 10169 -> SACK List: 234001 to 235501; 228001 to 231001; 222001 to 225001; 
10.256	Seq: 1	ACK: 195001	time: 10239	echo: 10169 -> SACK List: 234001 to 237001; 228001 to 231001; 222001 to 225001; 
10.2566	Seq: 1	ACK: 195001	time: 10239	echo: 10169 -> SACK List: 240001 to 241501; 234001 to 237001; 228001 to 231001; 
10.2571	Seq: 1	ACK: 195001	time: 10240	echo: 10169 -> SACK List: 240001 to 243001; 234001 to 237001; 228001 to 231001; 
10.2576	Seq: 1	ACK: 195001	time: 10240	echo: 10169 -> SACK List: 246001 to 247501; 240001 to 243001; 234001 to 237001; 
10.2581	Seq: 1	ACK: 195001	time: 10241	echo: 10169 -> SACK List: 246001 to 249001; 240001 to 243001; 234001 to 237001; 
10.2587	Seq: 1	ACK: 195001	time: 10241	echo: 10169 -> SACK List: 252001 to 253501; 246001 to 249001; 240001 to 243001; 
10.2592	Seq: 1	ACK: 195001	time: 10242	echo: 10169 -> SACK List: 252001 to 255001; 246001 to 249001; 240001 to 243001; 
10.2597	Seq: 1	ACK: 195001	time: 10242	echo: 10169 -> SACK List: 258001 to 259501; 252001 to 255001; 246001 to 249001; 
10.2602	Seq: 1	ACK: 195001	time: 10243	echo: 10169 -> SACK List: 258001 to 261001; 252001 to 255001; 246001 to 249001; 
10.2608	Seq: 1	ACK: 195001	time: 10243	echo: 10169 -> SACK List: 264001 to 265501; 258001 to 261001; 252001 to 255001; 
10.2613	Seq: 1	ACK: 195001	time: 10244	echo: 10169 -> SACK List: 264001 to 267001; 258001 to 261001; 252001 to 255001; 
10.2618	Seq: 1	ACK: 195001	time: 10244	echo: 10169 -> SACK List: 270001 to 271501; 264001 to 267001; 258001 to 261001; 
10.2623	Seq: 1	ACK: 195001	time: 10245	echo: 10169 -> SACK List: 270001 to 273001; 264001 to 267001; 258001 to 261001; 
10.2713	Seq: 1	ACK: 195001	time: 10254	echo: 10169 -> SACK List: 276001 to 277501; 270001 to 273001; 264001 to 267001; 
10.2718	Seq: 1	ACK: 195001	time: 10254	echo: 10169 -> SACK List: 276001 to 279001; 270001 to 273001; 264001 to 267001; 
10.2723	Seq: 1	ACK: 195001	time: 10255	echo: 10169 -> SACK List: 282001 to 283501; 276001 to 279001; 270001 to 273001; 
10.2729	Seq: 1	ACK: 195001	time: 10255	echo: 10169 -> SACK List: 282001 to 285001; 276001 to 279001; 270001 to 273001; 
10.2734	Seq: 1	ACK: 195001	time: 10256	echo: 10169 -> SACK List: 288001 to 289501; 282001 to 285001; 276001 to 279001; 
10.2739	Seq: 1	ACK: 195001	time: 10256	echo: 10169 -> SACK List: 288001 to 291001; 282001 to 285001; 276001 to 279001; 
10.2744	Seq: 1	ACK: 195001	time: 10257	echo: 10169 -> SACK List: 294001 to 295501; 288001 to 291001; 282001 to 285001; 
10.275	Seq: 1	ACK: 195001	time: 10257	echo: 10169 -> SACK List: 294001 to 297001; 288001 to 291001; 282001 to 285001; 
10.2755	Seq: 1	ACK: 195001	time: 10258	echo: 10169 -> SACK List: 300001 to 301501; 294001 to 297001; 288001 to 291001; 
10.276	Seq: 1	ACK: 195001	time: 10258	echo: 10169 -> SACK List: 300001 to 303001; 294001 to 297001; 288001 to 291001; 
10.2765	Seq: 1	ACK: 195001	time: 10259	echo: 10169 -> SACK List: 306001 to 307501; 300001 to 303001; 294001 to 297001; 
10.2781	Seq: 1	ACK: 195001	time: 10261	echo: 10169 -> SACK List: 312001 to 313501; 306001 to 307501; 300001 to 303001; 
10.2796	Seq: 1	ACK: 195001	time: 10262	echo: 10169 -> SACK List: 318001 to 319501; 312001 to 313501; 306001 to 307501; 
10.2933	Seq: 1	ACK: 195001	time: 10276	echo: 10169 -> SACK List: 324001 to 325501; 318001 to 319501; 312001 to 313501; 
10.2949	Seq: 1	ACK: 195001	time: 10277	echo: 10169 -> SACK List: 330001 to 331501; 324001 to 325501; 318001 to 319501; 
10.2964	Seq: 1	ACK: 195001	time: 10279	echo: 10169 -> SACK List: 336001 to 337501; 330001 to 331501; 324001 to 325501; 
10.2979	Seq: 1	ACK: 195001	time: 10280	echo: 10169 -> SACK List: 342001 to 343501; 336001 to 337501; 330001 to 331501; 
10.2994	Seq: 1	ACK: 195001	time: 10282	echo: 10169 -> SACK List: 348001 to 349501; 342001 to 343501; 336001 to 337501; 
10.301	Seq: 1	ACK: 195001	time: 10283	echo: 10169 -> SACK List: 354001 to 355501; 348001 to 349501; 342001 to 343501; 
10.3025	Seq: 1	ACK: 195001	time: 10285	echo: 10169 -> SACK List: 360001 to 361501; 354001 to 355501; 348001 to 349501; 
10.304	Seq: 1	ACK: 195001	time: 10286	echo: 10169 -> SACK List: 366001 to 367501; 360001 to 361501; 354001 to 355501; 
10.3178	Seq: 1	ACK: 195001	time: 10300	echo: 10169 -> SACK List: 372001 to 373501; 366001 to 367501; 360001 to 361501; 
10.3193	Seq: 1	ACK: 195001	time: 10302	echo: 10169 -> SACK List: 378001 to 379501; 372001 to 373501; 366001 to 367501; 
10.3208	Seq: 1	ACK: 195001	time: 10303	echo: 10169 -> SACK List: 384001 to 385501; 378001 to 379501; 372001 to 373501; 
10.3223	Seq: 1	ACK: 195001	time: 10305	echo: 10169 -> SACK List: 390001 to 391501; 384001 to 385501; 378001 to 379501; 
10.3239	Seq: 1	ACK: 195001	time: 10306	echo: 10169 -> SACK List: 396001 to 397501; 390001 to 391501; 384001 to 385501; 
10.3254	Seq: 1	ACK: 195001	time: 10308	echo: 10169 -> SACK List: 402001 to 403501; 396001 to 397501; 390001 to 391501; 
10.3259	Seq: 1	ACK: 195001	time: 10308	echo: 10169 -> SACK List: 402001 to 405001; 396001 to 397501; 390001 to 391501; 
10.3264	Seq: 1	ACK: 195001	time: 10309	echo: 10169 -> SACK List: 402001 to 406501; 396001 to 397501; 390001 to 391501; 
10.33	Seq: 1	ACK: 196501	time: 10313	echo: 10246 -> SACK List: 402001 to 406501; 396001 to 397501; 390001 to 391501; 
10.3306	Seq: 1	ACK: 201001	time: 10313	echo: 10261 -> SACK List: 402001 to 406501; 396001 to 397501; 390001 to 391501; 
10.3311	Seq: 1	ACK: 202501	time: 10314	echo: 10261 -> SACK List: 402001 to 406501; 396001 to 397501; 390001 to 391501; 
10.3316	Seq: 1	ACK: 207001	time: 10314	echo: 10262 -> SACK List: 402001 to 406501; 396001 to 397501; 390001 to 391501; 
10.339	Seq: 1	ACK: 208501	time: 10321	echo: 10271 -> SACK List: 402001 to 406501; 396001 to 397501; 390001 to 391501; 
10.3395	Seq: 1	ACK: 213001	time: 10322	echo: 10271 -> SACK List: 402001 to 406501; 396001 to 397501; 390001 to 391501; 
10.34	Seq: 1	ACK: 214501	time: 10322	echo: 10271 -> SACK List: 402001 to 406501; 396001 to 397501; 390001 to 391501; 
10.3405	Seq: 1	ACK: 219001	time: 10323	echo: 10271 -> SACK List: 402001 to 406501; 396001 to 397501; 390001 to 391501; 
10.3411	Seq: 1	ACK: 220501	time: 10324	echo: 10272 -> SACK List: 402001 to 406501; 396001 to 397501; 390001 to 391501; 
10.3416	Seq: 1	ACK: 225001	time: 10324	echo: 10272 -> SACK List: 402001 to 406501; 396001 to 397501; 390001 to 391501; 
10.3421	Seq: 1	ACK: 226501	time: 10325	echo: 10272 -> SACK List: 402001 to 406501; 396001 to 397501; 390001 to 391501; 
10.3426	Seq: 1	ACK: 231001	time: 10325	echo: 10272 -> SACK List: 402001 to 406501; 396001 to 397501; 390001 to 391501; 
10.3432	Seq: 1	ACK: 232501	time: 10326	echo: 10273 -> SACK List: 402001 to 406501; 396001 to 397501; 390001 to 391501; 
10.3437	Seq: 1	ACK: 237001	time: 10326	echo: 10273 -> SACK List: 402001 to 406501; 396001 to 397501; 390001 to 391501; 
10.3442	Seq: 1	ACK: 238501	time: 10327	echo: 10273 -> SACK List: 402001 to 406501; 396001 to 397501; 390001 to 391501; 
10.3447	Seq: 1	ACK: 243001	time: 10327	echo: 10273 -> SACK List: 402001 to 406501; 396001 to 397501; 390001 to 391501; 
10.3453	Seq: 1	ACK: 244501	time: 10328	echo: 10274 -> SACK List: 402001 to 406501; 396001 to 397501; 390001 to 391501; 
10.3458	Seq: 1	ACK: 249001	time: 10328	echo: 10274 -> SACK List: 402001 to 406501; 396001 to 397501; 390001 to 391501; 
10.3463	Seq: 1	ACK: 250501	time: 10329	echo: 10274 -> SACK List: 402001 to 406501; 396001 to 397501; 390001 to 391501; 
10.3468	Seq: 1	ACK: 255001	time: 10329	echo: 10274 -> SACK List: 402001 to 406501; 396001 to 397501; 390001 to 391501; 
10.3474	Seq: 1	ACK: 256501	time: 10330	echo: 10275 -> SACK List: 402001 to 406501; 396001 to 397501; 390001 to 391501; 
10.3479	Seq: 1	ACK: 261001	time: 10330	echo: 10275 -> SACK List: 402001 to 406501; 396001 to 397501; 390001 to 391501; 
10.3484	Seq: 1	ACK: 262501	time: 10331	echo: 10275 -> SACK List: 402001 to 406501; 396001 to 397501; 390001 to 391501; 
10.349	Seq: 1	ACK: 267001	time: 10331	echo: 10276 -> SACK List: 402001 to 406501; 396001 to 397501; 390001 to 391501; 
10.3495	Seq: 1	ACK: 268501	time: 10332	echo: 10276 -> SACK List: 402001 to 406501; 396001 to 397501; 390001 to 391501; 
10.35	Seq: 1	ACK: 273001	time: 10332	echo: 10276 -> SACK List: 402001 to 406501; 396001 to 397501; 390001 to 391501; 
10.3505	Seq: 1	ACK: 274501	time: 10333	echo: 10276 -> SACK List: 402001 to 406501; 396001 to 397501; 390001 to 391501; 
10.3511	Seq: 1	ACK: 279001	time: 10334	echo: 10278 -> SACK List: 402001 to 406501; 396001 to 397501; 390001 to 391501; 
10.3516	Seq: 1	ACK: 280501	time: 10334	echo: 10279 -> SACK List: 402001 to 406501; 396001 to 397501; 390001 to 391501; 
10.3521	Seq: 1	ACK: 285001	time: 10335	echo: 10279 -> SACK List: 402001 to 406501; 396001 to 397501; 390001 to 391501; 
10.3526	Seq: 1	ACK: 286501	time: 10335	echo: 10279 -> SACK List: 402001 to 406501; 396001 to 397501; 390001 to 391501; 
10.3651	Seq: 1	ACK: 291001	time: 10348	echo: 10293 -> SACK List: 402001 to 406501; 396001 to 397501; 390001 to 391501; 
10.3656	Seq: 1	ACK: 292501	time: 10348	echo: 10293 -> SACK List: 402001 to 406501; 396001 to 397501; 390001 to 391501; 
10.3666	Seq: 1	ACK: 292501	time: 10349	echo: 10293 -> SACK List: 298501 to 300001; 402001 to 406501; 396001 to 397501; 
10.3681	Seq: 1	ACK: 292501	time: 10351	echo: 10293 -> SACK List: 309001 to 310501; 298501 to 300001; 402001 to 406501; 
10.3687	Seq: 1	ACK: 292501	time: 10351	echo: 10293 -> SACK List: 309001 to 312001; 298501 to 300001; 402001 to 406501; 
10.3697	Seq: 1	ACK: 292501	time: 10352	echo: 10293 -> SACK List: 316501 to 318001; 309001 to 312001; 298501 to 300001; 
10.3702	Seq: 1	ACK: 292501	time: 10353	echo: 10293 -> SACK List: 319501 to 321001; 316501 to 318001; 309001 to 312001; 
10.3707	Seq: 1	ACK: 292501	time: 10353	echo: 10293 -> SACK List: 319501 to 322501; 316501 to 318001; 309001 to 312001; 
10.3713	Seq: 1	ACK: 292501	time: 10354	echo: 10293 -> SACK List: 325501 to 327001; 319501 to 322501; 316501 to 318001; 
10.3718	Seq: 1	ACK: 292501	time: 10354	echo: 10293 -> SACK List: 325501 to 328501; 319501 to 322501; 316501 to 318001; 
10.3723	Seq: 1	ACK: 292501	time: 10355	echo: 10293 -> SACK List: 325501 to 330001; 319501 to 322501; 316501 to 318001; 
10.3728	Seq: 1	ACK: 292501	time: 10355	echo: 10293 -> SACK List: 333001 to 334501; 325501 to 330001; 319501 to 322501; 
10.3734	Seq: 1	ACK: 292501	time: 10356	echo: 10293 -> SACK List: 333001 to 336001; 325501 to 330001; 319501 to 322501; 
10.3739	Seq: 1	ACK: 292501	time: 10356	echo: 10293 -> SACK List: 337501 to 339001; 333001 to 336001; 325501 to 330001; 
10.3744	Seq: 1	ACK: 292501	time: 10357	echo: 10293 -> SACK List: 340501 to 342001; 337501 to 339001; 333001 to 336001; 
10.3749	Seq: 1	ACK: 292501	time: 10357	echo: 10293 -> SACK List: 343501 to 345001; 340501 to 342001; 337501 to 339001; 
10.3755	Seq: 1	ACK: 292501	time: 10358	echo: 10293 -> SACK List: 343501 to 346501; 340501 to 342001; 337501 to 339001; 
10.376	Seq: 1	ACK: 292501	time: 10358	echo: 10293 -> SACK List: 349501 to 351001; 343501 to 346501; 340501 to 342001; 
10.3765	Seq: 1	ACK: 292501	time: 10359	echo: 10293 -> SACK List: 349501 to 352501; 343501 to 346501; 340501 to 342001; 
10.377	Seq: 1	ACK: 292501	time: 10360	echo: 10293 -> SACK List: 349501 to 354001; 343501 to 346501; 340501 to 342001; 
10.3911	Seq: 1	ACK: 292501	time: 10374	echo: 10293 -> SACK List: 355501 to 357001; 349501 to 354001; 343501 to 346501; 
10.3916	Seq: 1	ACK: 292501	time: 10374	echo: 10293 -> SACK List: 355501 to 358501; 349501 to 354001; 343501 to 346501; 
10.3921	Seq: 1	ACK: 292501	time: 10375	echo: 10293 -> SACK List: 355501 to 360001; 349501 to 354001; 343501 to 346501; 
10.3927	Seq: 1	ACK: 292501	time: 10375	echo: 10293 -> SACK List: 361501 to 363001; 355501 to 360001; 349501 to 354001; 
10.3932	Seq: 1	ACK: 292501	time: 10376	echo: 10293 -> SACK List: 361501 to 364501; 355501 to 360001; 349501 to 354001; 
10.3937	Seq: 1	ACK: 292501	time: 10376	echo: 10293 -> SACK List: 361501 to 366001; 355501 to 360001; 349501 to 354001; 
10.3942	Seq: 1	ACK: 292501	time: 10377	echo: 10293 -> SACK List: 367501 to 369001; 361501 to 366001; 355501 to 360001; 
10.3948	Seq: 1	ACK: 292501	time: 10377	echo: 10293 -> SACK List: 367501 to 370501; 361501 to 366001; 355501 to 360001; 
10.3953	Seq: 1	ACK: 292501	time: 10378	echo: 10293 -> SACK List: 367501 to 372001; 361501 to 366001; 355501 to 360001; 
10.3958	Seq: 1	ACK: 292501	time: 10378	echo: 10293 -> SACK List: 373501 to 375001; 367501 to 372001; 361501 to 366001; 
10.3963	Seq: 1	ACK: 292501	time: 10379	echo: 10293 -> SACK List: 373501 to 376501; 367501 to 372001; 361501 to 366001; 
10.3969	Seq: 1	ACK: 292501	time: 10379	echo: 10293 -> SACK List: 373501 to 378001; 367501 to 372001; 361501 to 366001; 
10.3974	Seq: 1	ACK: 292501	time: 10380	echo: 10293 -> SACK List: 379501 to 381001; 373501 to 378001; 367501 to 372001; 
10.3979	Seq: 1	ACK: 292501	time: 10380	echo: 10293 -> SACK List: 379501 to 382501; 373501 to 378001; 367501 to 372001; 
10.3994	Seq: 1	ACK: 292501	time: 10382	echo: 10293 -> SACK List: 385501 to 387001; 379501 to 382501; 373501 to 378001; 
10.401	Seq: 1	ACK: 292501	time: 10383	echo: 10293 -> SACK List: 417001 to 418501; 385501 to 387001; 379501 to 382501; 
10.4036	Seq: 1	ACK: 292501	time: 10386	echo: 10293 -> SACK List: 420001 to 421501; 417001 to 418501; 385501 to 387001; 
10.4041	Seq: 1	ACK: 292501	time: 10387	echo: 10293 -> SACK List: 420001 to 423001; 417001 to 418501; 385501 to 387001; 
10.4046	Seq: 1	ACK: 292501	time: 10387	echo: 10293 -> SACK List: 420001 to 424501; 417001 to 418501; 385501 to 387001; 
10.4051	Seq: 1	ACK: 292501	time: 10388	echo: 10293 -> SACK List: 420001 to 426001; 417001 to 418501; 385501 to 387001; 
10.4124	Seq: 1	ACK: 292501	time: 10395	echo: 10293 -> SACK List: 420001 to 427501; 417001 to 418501; 385501 to 387001; 
10.4129	Seq: 1	ACK: 292501	time: 10395	echo: 10293 -> SACK List: 420001 to 429001; 417001 to 418501; 385501 to 387001; 
10.4135	Seq: 1	ACK: 292501	time: 10396	echo: 10293 -> SACK List: 420001 to 430501; 417001 to 418501; 385501 to 387001; 
10.414	Seq: 1	ACK: 292501	time: 10396	echo: 10293 -> SACK List: 420001 to 432001; 417001 to 418501; 385501 to 387001; 
10.4145	Seq: 1	ACK: 292501	time: 10397	echo: 10293 -> SACK List: 420001 to 433501; 417001 to 418501; 385501 to 387001; 
10.415	Seq: 1	ACK: 292501	time: 10397	echo: 10293 -> SACK List: 420001 to 435001; 417001 to 418501; 385501 to 387001; 
10.4156	Seq: 1	ACK: 292501	time: 10398	echo: 10293 -> SACK List: 420001 to 436501; 417001 to 418501; 385501 to 387001; 
10.4161	Seq: 1	ACK: 292501	time: 10399	echo: 10293 -> SACK List: 420001 to 438001; 417001 to 418501; 385501 to 387001; 
10.4166	Seq: 1	ACK: 292501	time: 10399	echo: 10293 -> SACK List: 420001 to 439501; 417001 to 418501; 385501 to 387001; 
10.4171	Seq: 1	ACK: 292501	time: 10400	echo: 10293 -> SACK List: 420001 to 441001; 417001 to 418501; 385501 to 387001; 
10.4177	Seq: 1	ACK: 292501	time: 10400	echo: 10293 -> SACK List: 420001 to 442501; 417001 to 418501; 385501 to 387001; 
10.4182	Seq: 1	ACK: 292501	time: 10401	echo: 10293 -> SACK List: 420001 to 444001; 417001 to 418501; 385501 to 387001; 
10.4187	Seq: 1	ACK: 292501	time: 10401	echo: 10293 -> SACK List: 420001 to 445501; 417001 to 418501; 385501 to 387001; 
10.4192	Seq: 1	ACK: 292501	time: 10402	echo: 10293 -> SACK List: 420001 to 447001; 417001 to 418501; 385501 to 387001; 
10.4208	Seq: 1	ACK: 292501	time: 10403	echo: 10293 -> SACK List: 450001 to 451501; 420001 to 447001; 417001 to 418501; 
10.4213	Seq: 1	ACK: 292501	time: 10404	echo: 10293 -> SACK List: 450001 to 453001; 420001 to 447001; 417001 to 418501; 
10.4223	Seq: 1	ACK: 292501	time: 10405	echo: 10293 -> SACK List: 454501 to 456001; 450001 to 453001; 420001 to 447001; 
10.4228	Seq: 1	ACK: 292501	time: 10405	echo: 10293 -> SACK List: 454501 to 457501; 450001 to 453001; 420001 to 447001; 
10.4239	Seq: 1	ACK: 292501	time: 10406	echo: 10293 -> SACK List: 459001 to 460501; 454501 to 457501; 450001 to 453001; 
10.4244	Seq: 1	ACK: 292501	time: 10407	echo: 10293 -> SACK List: 459001 to 462001; 454501 to 457501; 450001 to 453001; 
10.4249	Seq: 1	ACK: 292501	time: 10407	echo: 10293 -> SACK List: 459001 to 463501; 454501 to 457501; 450001 to 453001; 
10.4254	Seq: 1	ACK: 292501	time: 10408	echo: 10293 -> SACK List: 459001 to 465001; 454501 to 457501; 450001 to 453001; 
10.426	Seq: 1	ACK: 292501	time: 10408	echo: 10293 -> SACK List: 459001 to 466501; 454501 to 457501; 450001 to 453001; 
10.4328	Seq: 1	ACK: 292501	time: 10415	echo: 10293 -> SACK List: 459001 to 468001; 454501 to 457501; 450001 to 453001; 
10.4333	Seq: 1	ACK: 292501	time: 10416	echo: 10293 -> SACK List: 459001 to 469501; 454501 to 457501; 450001 to 453001; 
10.4358	Seq: 1	ACK: 292501	time: 10418	echo: 10293 -> SACK List: 459001 to 471001; 454501 to 457501; 450001 to 453001; 
10.4399	Seq: 1	ACK: 292501	time: 10422	echo: 10293 -> SACK List: 459001 to 472501; 454501 to 457501; 450001 to 453001; 
10.4405	Seq: 1	ACK: 292501	time: 10423	echo: 10293 -> SACK List: 406501 to 408001; 459001 to 472501; 454501 to 457501; 
10.441	Seq: 1	ACK: 292501	time: 10423	echo: 10293 -> SACK List: 406501 to 409501; 459001 to 472501; 454501 to 457501; 
10.4415	Seq: 1	ACK: 292501	time: 10424	echo: 10293 -> SACK List: 406501 to 411001; 459001 to 472501; 454501 to 457501; 
10.4421	Seq: 1	ACK: 292501	time: 10425	echo: 10293 -> SACK List: 406501 to 412501; 459001 to 472501; 454501 to 457501; 
10.4426	Seq: 1	ACK: 292501	time: 10425	echo: 10293 -> SACK List: 406501 to 414001; 459001 to 472501; 454501 to 457501; 
10.4431	Seq: 1	ACK: 292501	time: 10426	echo: 10293 -> SACK List: 406501 to 415501; 459001 to 472501; 454501 to 457501; 
10.4437	Seq: 1	ACK: 292501	time: 10426	echo: 10293 -> SACK List: 406501 to 417001; 459001 to 472501; 454501 to 457501; 
10.4442	Seq: 1	ACK: 292501	time: 10427	echo: 10293 -> SACK List: 459001 to 474001; 406501 to 417001; 454501 to 457501; 
10.4447	Seq: 1	ACK: 292501	time: 10427	echo: 10293 -> SACK List: 418501 to 420001; 459001 to 474001; 406501 to 417001; 
10.4452	Seq: 1	ACK: 292501	time: 10428	echo: 10293 -> SACK List: 459001 to 475501; 418501 to 420001; 406501 to 417001; 
10.4457	Seq: 1	ACK: 292501	time: 10428	echo: 10293 -> SACK List: 459001 to 477001; 418501 to 420001; 406501 to 417001; 
10.4578	Seq: 1	ACK: 292501	time: 10440	echo: 10293 -> SACK List: 459001 to 478501; 418501 to 420001; 406501 to 417001; 
10.4583	Seq: 1	ACK: 292501	time: 10441	echo: 10293 -> SACK List: 459001 to 480001; 418501 to 420001; 406501 to 417001; 
10.4588	Seq: 1	ACK: 292501	time: 10441	echo: 10293 -> SACK List: 459001 to 481501; 418501 to 420001; 406501 to 417001; 
10.4594	Seq: 1	ACK: 292501	time: 10442	echo: 10293 -> SACK List: 459001 to 483001; 418501 to 420001; 406501 to 417001; 
10.4599	Seq: 1	ACK: 292501	time: 10442	echo: 10293 -> SACK List: 459001 to 484501; 418501 to 420001; 406501 to 417001; 
10.4604	Seq: 1	ACK: 292501	time: 10443	echo: 10293 -> SACK List: 459001 to 486001; 418501 to 420001; 406501 to 417001; 
10.4609	Seq: 1	ACK: 292501	time: 10443	echo: 10293 -> SACK List: 459001 to 487501; 418501 to 420001; 406501 to 417001; 
